sample_index,sample_id,class_label,class_name,app_name,ro_count,bitstream_path,input_path,input_sha256,input_bytes
30,it1_S055,1,standalone,ro_16000,16000,config_130/vfpga_c130_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0030.bin,e0707da4818bd758736673769710f6d0d22287110c114c90082573de8a7847d7,524288
31,it1_S057,1,standalone,ro_19000,19000,config_132/vfpga_c132_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0031.bin,a4deafae20c8cb5539f1319f67d246d8e9c1005d697ef821c0a5429cc3ef9ebe,524288
32,it1_S069,1,standalone,ro_14000,14000,config_144/vfpga_c144_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0032.bin,608222528aa43a76b6533adb6eff8be393857669843ef707fd08823f97a510c6,524288
33,it1_S074,1,standalone,ro_22000,22000,config_149/vfpga_c149_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0033.bin,a1fffca97d0579a09458d091d7a422d0c8d9be69aded956f2a6a4bdab42d6f73,524288
34,it2_S013,1,standalone,ro_21000,21000,config_088/vfpga_c088_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0034.bin,7b1d72452597b94d0c28007c378968ea3fe22f53de2fe7c548aaaf2e1fe8b5d2,524288
35,it2_S015,1,standalone,ro_8000,8000,config_090/vfpga_c090_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0035.bin,1471db22a8e69af1e6db1abd5488b4e8ce38bfda80e5db313f53e69451d1e156,524288
36,it2_S020,1,standalone,ro_13000,13000,config_095/vfpga_c095_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0036.bin,6e07295be0215a610de889a5a284ada89c2083b83b12c94e7380ac0b86911c8e,524288
37,it2_S030,1,standalone,ro_8000,8000,config_105/vfpga_c105_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0037.bin,5bcdc7e405f1c12d034870685fd2c105f88728ed878aa333ae916729185f9fd7,524288
38,it2_S036,1,standalone,ro_14000,14000,config_111/vfpga_c111_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0038.bin,bd67e3419f86a9c5c9986a098451dff5f026d1e45bcc88f2b750e58b90edee86,524288
39,it2_S042,1,standalone,ro_20000,20000,config_117/vfpga_c117_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0039.bin,f395af6fdfa3d22018bae914a29da2fbf71abed8dcbf238e12402c3dd7bae723,524288
40,it2_S045,1,standalone,ro_8000,8000,config_120/vfpga_c120_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0040.bin,85e323d40c31c5c3934506377423e43a6a34e2b0ce06848eea382bb704fc6331,524288
41,it2_S047,1,standalone,ro_10000,10000,config_122/vfpga_c122_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0041.bin,1e17f91ff3a4ee608f5b93e81e01a094bd37e291de798c8cd35d39f3abf2646b,524288
42,it2_S049,1,standalone,ro_12000,12000,config_124/vfpga_c124_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0042.bin,08b4693ca2fe260a5a1caabed582dacee4cc6886568e6c186c702c625a8721d6,524288
43,it2_S050,1,standalone,ro_13000,13000,config_125/vfpga_c125_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0043.bin,49194e9a2bd06f779290da23fd3c935c82109b6e2acca7534270d1f50fa9aa0b,524288
44,it2_S051,1,standalone,ro_14000,14000,config_126/vfpga_c126_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0044.bin,723614be18d671b3692f28ba4f63325d9145507865f08e4260e328d1b0e65c0c,524288
45,it2_S064,1,standalone,ro_12000,12000,config_139/vfpga_c139_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0045.bin,46735af0267d14a3fde552661006bb03cff364862c045e01025e4ebd0148b7f5,524288
46,it2_S068,1,standalone,ro_16000,16000,config_143/vfpga_c143_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0046.bin,050de954191056acd91390c87e9fb4a56809713d9b60408b9b1b487954bfaca7,524288
47,it2_S071,1,standalone,ro_19000,19000,config_146/vfpga_c146_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/BASELINE_pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/512_rf2_clk10_aclk100_safe_hls_da10ab9741f6/fold_0/u55c_deployment/prepared_inputs/sample_0047.bin,7314e24824fff12dc5acb8375c500672f0947c48ba3b4e1f9139dfd1f29076d3,524288
