experiment_name,phase,status,tier,input_resolution,num_layers,conv_filters,final_feature_map_shape,final_avg_pool,final_pool_area,final_pool_work,weight_bits,activation_bits,pruning_target,actual_global_sparsity,actual_sparsity_per_layer,nonzero_parameter_count,reuse_factor,software_accuracy,software_auc,software_pr_auc,software_precision,software_recall,software_f1,false_positive_rate,false_negative_rate,confusion_matrix,keras_hls4ml_prediction_agreement,changed_predictions,mean_output_difference,max_output_difference,hls4ml_conversion_status,hls4ml_csim_status,synthesis_status,LUT,FF,BRAM,DSP,latency,clock_period,failure_stage,failure_reason,run_root,hls_sweep_root,config_path
res256_layers4_WfloatAfloat_P0_RFbase,2,success,green,256,4,"[8, 16, 24, 24]",8x8x24,"[8, 8]",64,1536,float,float,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""output_dense"": 0.0}",10016,1,0.8697478991596639,0.9430831155991809,0.947852744870769,0.84375,0.907563025210084,0.8744939271255061,0.16806722689075632,0.09243697478991597,"[[99, 20], [11, 108]]",0.41666666666666663,28,2.21724009513855,2.548207998275757,success,success,success,419567,245918,214,6499,270412,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_float/res256_layers4_WfloatAfloat_P0_RFbase_d1ae34ef1d63,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_float/res256_layers4_WfloatAfloat_P0_RFbase_d1ae34ef1d63/hls_sweeps/RFbase_hls_6689eb67b8e9,configs/hls4ml_experiment_global/res256_layers4_WfloatAfloat_P0_RFbase.yaml
res256_layers5_WfloatAfloat_P0_RFbase,2,success,green,256,5,"[8, 16, 24, 24, 32]",4x4x32,"[4, 4]",16,512,float,float,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""output_dense"": 0.0}",16936,1,0.9117647058823529,0.9692112138973237,0.9718783037414348,0.9298245614035088,0.8907563025210085,0.9098712446351931,0.06722689075630252,0.1092436974789916,"[[111, 8], [13, 106]]",0.625,18,3.9921634197235107,5.241000652313232,success,success,success,577832,374946,273,10767,270412,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_float/res256_layers5_WfloatAfloat_P0_RFbase_9cff8e49804e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_float/res256_layers5_WfloatAfloat_P0_RFbase_9cff8e49804e/hls_sweeps/RFbase_hls_6f8357f30a02,configs/hls4ml_experiment_global/res256_layers5_WfloatAfloat_P0_RFbase.yaml
res512_layers2_WfloatAfloat_P0_RFbase,2,skipped_red,red,512,2,"[8, 16]",64x64x16,"[64, 64]",4096,65536,float,float,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,precheck,final_avg_pool > 32x32,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_float/res512_layers2_WfloatAfloat_P0_RFbase_4eb9145e8883,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_float/res512_layers2_WfloatAfloat_P0_RFbase_4eb9145e8883/hls_sweeps/RFbase_hls_b5dbad5dea21,configs/hls4ml_experiment_global/res512_layers2_WfloatAfloat_P0_RFbase.yaml
res512_layers3_WfloatAfloat_P0_RFbase_boundary,2,failed,yellow,512,3,"[8, 16, 24]",32x32x24,"[32, 32]",1024,24576,float,float,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""output_dense"": 0.0}",4832,1,0.8403361344537815,0.9239460490078385,0.93717245041169,0.8648648648648649,0.8067226890756303,0.8347826086956521,0.12605042016806722,0.19327731092436976,"[[104, 15], [23, 96]]",0.39583333333333337,29,0.6139481663703918,0.6769329309463501,success,success,,,,,,,,hls,manual timeout after boundary HLS exceeded 10h,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_float/res512_layers3_WfloatAfloat_P0_RFbase_boundary_97859508be8c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_float/res512_layers3_WfloatAfloat_P0_RFbase_boundary_97859508be8c/hls_sweeps/RFbase_hls_42a78e159289,configs/hls4ml_experiment_global/res512_layers3_WfloatAfloat_P0_RFbase_boundary.yaml
res512_layers4_WfloatAfloat_P0_RFbase,2,success,green,512,4,"[8, 16, 24, 24]",16x16x24,"[16, 16]",256,6144,float,float,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""output_dense"": 0.0}",10016,1,0.8697478991596639,0.9625732645999576,0.9646190049676251,0.8548387096774194,0.8907563025210085,0.8724279835390947,0.15126050420168066,0.1092436974789916,"[[101, 18], [13, 106]]",0.29166666666666663,34,3.105257749557495,3.5179853439331055,success,success,success,577019,347468,214,6564,1065430,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_float/res512_layers4_WfloatAfloat_P0_RFbase_7d365efbe88b,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_float/res512_layers4_WfloatAfloat_P0_RFbase_7d365efbe88b/hls_sweeps/RFbase_hls_457b7efa5ee8,configs/hls4ml_experiment_global/res512_layers4_WfloatAfloat_P0_RFbase.yaml
res512_layers5_WfloatAfloat_P0_RFbase,1,success,green,512,5,"[8, 16, 24, 24, 32]",8x8x32,"[8, 8]",64,2048,float,float,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""output_dense"": 0.0}",16936,1,0.9285714285714286,0.978461973024504,0.9755494840890616,0.9322033898305084,0.9243697478991597,0.9282700421940928,0.06722689075630252,0.07563025210084033,"[[111, 8], [9, 110]]",0.5833333333333333,20,6.139434814453125,7.800333023071289,success,success,success,631964,419165,288,10750,1065430,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_float/res512_layers5_WfloatAfloat_P0_RFbase_3cbe423918eb,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_float/res512_layers5_WfloatAfloat_P0_RFbase_3cbe423918eb/hls_sweeps/RFbase_hls_8c7e3f3350e9,configs/hls4ml_experiment_global/res512_layers5_WfloatAfloat_P0_RFbase.yaml
res1024_layers2_WfloatAfloat_P0_RFbase,2,skipped_red,red,1024,2,"[8, 16]",128x128x16,"[128, 128]",16384,262144,float,float,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,precheck,final_avg_pool > 32x32,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_float/res1024_layers2_WfloatAfloat_P0_RFbase_55d907f22a9a,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_float/res1024_layers2_WfloatAfloat_P0_RFbase_55d907f22a9a/hls_sweeps/RFbase_hls_90732c2bc017,configs/hls4ml_experiment_global/res1024_layers2_WfloatAfloat_P0_RFbase.yaml
res1024_layers3_WfloatAfloat_P0_RFbase,2,skipped_red,red,1024,3,"[8, 16, 24]",64x64x24,"[64, 64]",4096,98304,float,float,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,precheck,final_avg_pool > 32x32,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_float/res1024_layers3_WfloatAfloat_P0_RFbase_e436595dd8df,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_float/res1024_layers3_WfloatAfloat_P0_RFbase_e436595dd8df/hls_sweeps/RFbase_hls_b0f2ef1bede3,configs/hls4ml_experiment_global/res1024_layers3_WfloatAfloat_P0_RFbase.yaml
res1024_layers4_WfloatAfloat_P0_RFbase_boundary,2,failed,yellow,1024,4,"[8, 16, 24, 24]",32x32x24,"[32, 32]",1024,24576,float,float,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""output_dense"": 0.0}",10016,1,0.8739495798319328,0.9581950427229715,0.9586239114807389,0.8803418803418803,0.865546218487395,0.8728813559322034,0.11764705882352941,0.13445378151260504,"[[105, 14], [16, 103]]",0.35416666666666663,31,2.8840866088867188,3.2471208572387695,success,success,,,,,,,,hls,manual timeout after boundary HLS exceeded 10h,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_float/res1024_layers4_WfloatAfloat_P0_RFbase_boundary_ef72a2e544da,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_float/res1024_layers4_WfloatAfloat_P0_RFbase_boundary_ef72a2e544da/hls_sweeps/RFbase_hls_d6ca3e71c627,configs/hls4ml_experiment_global/res1024_layers4_WfloatAfloat_P0_RFbase_boundary.yaml
res1024_layers5_WfloatAfloat_P0_RFbase,2,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,float,float,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""output_dense"": 0.0}",16936,1,0.9495798319327731,0.993362050702634,0.993874301058303,0.9908256880733946,0.907563025210084,0.9473684210526315,0.008403361344537815,0.09243697478991597,"[[118, 1], [11, 108]]",0.6041666666666667,19,5.954209804534912,7.940879821777344,success,success,success,845906,549734,288,10805,4227926,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_float/res1024_layers5_WfloatAfloat_P0_RFbase_520e1182e461,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_float/res1024_layers5_WfloatAfloat_P0_RFbase_520e1182e461/hls_sweeps/RFbase_hls_211743516b99,configs/hls4ml_experiment_global/res1024_layers5_WfloatAfloat_P0_RFbase.yaml
res2048_layers6_WfloatAfloat_P0_RFbase,2,success,green,2048,6,"[8, 16, 24, 24, 32, 32]",16x16x32,"[16, 16]",256,8192,float,float,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""conv5"": 0.0, ""output_dense"": 0.0}",26152,1,0.957983193277311,0.9927971188475391,0.9936152951484452,0.9739130434782609,0.9411764705882353,0.9572649572649573,0.025210084033613446,0.058823529411764705,"[[116, 3], [7, 112]]",0.5208333333333333,23,7.549896717071533,9.484845161437988,success,success,success,1115721,751787,362,16075,16844374,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_float/res2048_layers6_WfloatAfloat_P0_RFbase_45c328a923f9,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_float/res2048_layers6_WfloatAfloat_P0_RFbase_45c328a923f9/hls_sweeps/RFbase_hls_8707f1801e81,configs/hls4ml_experiment_global/res2048_layers6_WfloatAfloat_P0_RFbase.yaml
