batch_id,config_local,timing_status,wns,lut_count,ff_count,bram_count,dsp_count,bin_exists,bin_path
BENIGN_FP06,12,PASS,0.044,9850,17100,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP06/build_hw/bitstreams/config_12/vfpga_c12_0.bin
BENIGN_FP06,13,PASS,0.044,20408,20785,39,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP06/build_hw/bitstreams/config_13/vfpga_c13_0.bin
BENIGN_FP06,14,PASS,0.044,14360,24174,34,35,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP06/build_hw/bitstreams/config_14/vfpga_c14_0.bin
BENIGN_FP07,0,FAIL,-1.187,13718,24699,63.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_0/vfpga_c0_0.bin
BENIGN_FP07,1,FAIL,-1.187,20307,35141,78,32,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_1/vfpga_c1_0.bin
BENIGN_FP07,2,FAIL,-2.095,35538,26893,63.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_2/vfpga_c2_0.bin
BENIGN_FP07,3,FAIL,-3.713,11037,19271,50,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_3/vfpga_c3_0.bin
BENIGN_FP07,4,FAIL,-2.095,13734,22998,45,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_4/vfpga_c4_0.bin
BENIGN_FP07,5,FAIL,-2.095,26783,26897,55.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_5/vfpga_c5_0.bin
BENIGN_FP07,6,FAIL,-1.187,20799,35668,78,35,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_6/vfpga_c6_0.bin
BENIGN_FP07,7,FAIL,-1.187,20833,33842,78,15,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_7/vfpga_c7_0.bin
BENIGN_FP07,8,FAIL,-1.187,9580,16676,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_8/vfpga_c8_0.bin
BENIGN_FP07,9,FAIL,-1.187,13868,23647,34,32,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_9/vfpga_c9_0.bin
BENIGN_FP07,10,FAIL,-2.095,31149,18870,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_10/vfpga_c10_0.bin
BENIGN_FP07,11,FAIL,-2.976,8372,14331,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_11/vfpga_c11_0.bin
BENIGN_FP07,12,FAIL,-2.095,9850,17100,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_12/vfpga_c12_0.bin
BENIGN_FP07,13,FAIL,-2.095,20408,20785,39,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_13/vfpga_c13_0.bin
BENIGN_FP07,14,FAIL,-1.187,14360,24174,34,35,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP07/build_hw/bitstreams/config_14/vfpga_c14_0.bin
BENIGN_FP08,0,PASS,0.044,13718,24699,63.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_0/vfpga_c0_0.bin
BENIGN_FP08,1,PASS,0.044,20307,35141,78,32,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_1/vfpga_c1_0.bin
BENIGN_FP08,2,PASS,0.044,35538,26893,63.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_2/vfpga_c2_0.bin
BENIGN_FP08,3,PASS,0.044,11037,19271,50,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_3/vfpga_c3_0.bin
BENIGN_FP08,4,PASS,0.044,13734,22998,45,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_4/vfpga_c4_0.bin
BENIGN_FP08,5,PASS,0.044,26783,26897,55.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_5/vfpga_c5_0.bin
BENIGN_FP08,6,PASS,0.044,20799,35668,78,35,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_6/vfpga_c6_0.bin
BENIGN_FP08,7,PASS,0.044,20833,33842,78,15,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_7/vfpga_c7_0.bin
BENIGN_FP08,8,PASS,0.044,9580,16676,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_8/vfpga_c8_0.bin
BENIGN_FP08,9,PASS,0.044,13868,23647,34,32,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_9/vfpga_c9_0.bin
BENIGN_FP08,10,PASS,0.044,31149,18870,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_10/vfpga_c10_0.bin
BENIGN_FP08,11,PASS,0.044,8372,14331,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_11/vfpga_c11_0.bin
BENIGN_FP08,12,PASS,0.044,9850,17100,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_12/vfpga_c12_0.bin
BENIGN_FP08,13,PASS,0.044,20408,20785,39,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_13/vfpga_c13_0.bin
BENIGN_FP08,14,PASS,0.044,14360,24174,34,35,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP08/build_hw/bitstreams/config_14/vfpga_c14_0.bin
BENIGN_FP09,0,FAIL,-0.017,13718,24699,63.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_0/vfpga_c0_0.bin
BENIGN_FP09,1,FAIL,-0.017,20307,35141,78,32,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_1/vfpga_c1_0.bin
BENIGN_FP09,2,FAIL,-1.335,35538,26893,63.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_2/vfpga_c2_0.bin
BENIGN_FP09,3,FAIL,-1.094,11037,19271,50,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_3/vfpga_c3_0.bin
BENIGN_FP09,4,FAIL,-1.335,13734,22998,45,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_4/vfpga_c4_0.bin
BENIGN_FP09,5,FAIL,-1.347,26783,26897,55.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_5/vfpga_c5_0.bin
BENIGN_FP09,6,FAIL,-0.017,20799,35668,78,35,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_6/vfpga_c6_0.bin
BENIGN_FP09,7,FAIL,-0.017,20833,33842,78,15,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_7/vfpga_c7_0.bin
BENIGN_FP09,8,FAIL,-0.017,9580,16676,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_8/vfpga_c8_0.bin
BENIGN_FP09,9,FAIL,-0.017,13868,23647,34,32,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_9/vfpga_c9_0.bin
BENIGN_FP09,10,FAIL,-1.335,31149,18870,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_10/vfpga_c10_0.bin
BENIGN_FP09,11,FAIL,-0.732,8372,14331,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_11/vfpga_c11_0.bin
BENIGN_FP09,12,FAIL,-1.335,9850,17100,34,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_12/vfpga_c12_0.bin
BENIGN_FP09,13,FAIL,-1.349,20408,20785,39,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_13/vfpga_c13_0.bin
BENIGN_FP09,14,FAIL,-0.017,14360,24174,34,35,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/BENIGN_FP09/build_hw/bitstreams/config_14/vfpga_c14_0.bin
STAND_FP05,0,FAIL,-0.18,32932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_0/vfpga_c0_0.bin
STAND_FP05,1,FAIL,-0.162,35932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_1/vfpga_c1_0.bin
STAND_FP05,2,FAIL,-0.162,38932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_2/vfpga_c2_0.bin
STAND_FP05,3,FAIL,-0.162,41942,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_3/vfpga_c3_0.bin
STAND_FP05,4,FAIL,-0.162,44896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_4/vfpga_c4_0.bin
STAND_FP05,5,FAIL,-0.162,47896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_5/vfpga_c5_0.bin
STAND_FP05,6,FAIL,-0.162,50896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_6/vfpga_c6_0.bin
STAND_FP05,7,FAIL,-0.162,53896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_7/vfpga_c7_0.bin
STAND_FP05,8,FAIL,-0.162,56896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_8/vfpga_c8_0.bin
STAND_FP05,9,FAIL,-0.162,59896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_9/vfpga_c9_0.bin
STAND_FP05,10,FAIL,-0.162,62896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_10/vfpga_c10_0.bin
STAND_FP05,11,FAIL,-0.292,65896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_11/vfpga_c11_0.bin
STAND_FP05,12,FAIL,-0.271,68896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_12/vfpga_c12_0.bin
STAND_FP05,13,FAIL,-0.267,71896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_13/vfpga_c13_0.bin
STAND_FP05,14,FAIL,-0.27,74896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP05/build_hw/bitstreams/config_14/vfpga_c14_0.bin
STAND_FP06,0,PASS,0.044,32932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_0/vfpga_c0_0.bin
STAND_FP06,1,PASS,0.044,35932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_1/vfpga_c1_0.bin
STAND_FP06,2,PASS,0.044,38932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_2/vfpga_c2_0.bin
STAND_FP06,3,PASS,0.044,41942,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_3/vfpga_c3_0.bin
STAND_FP06,4,PASS,0.041,44896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_4/vfpga_c4_0.bin
STAND_FP06,5,PASS,0.044,47896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_5/vfpga_c5_0.bin
STAND_FP06,6,PASS,0.044,50896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_6/vfpga_c6_0.bin
STAND_FP06,7,PASS,0.044,53896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_7/vfpga_c7_0.bin
STAND_FP06,8,PASS,0.044,56896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_8/vfpga_c8_0.bin
STAND_FP06,9,PASS,0.044,59896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_9/vfpga_c9_0.bin
STAND_FP06,10,PASS,0.044,62896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_10/vfpga_c10_0.bin
STAND_FP06,11,PASS,0.044,65896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_11/vfpga_c11_0.bin
STAND_FP06,12,PASS,0.044,68896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_12/vfpga_c12_0.bin
STAND_FP06,13,PASS,0.044,71896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_13/vfpga_c13_0.bin
STAND_FP06,14,PASS,0.044,74896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP06/build_hw/bitstreams/config_14/vfpga_c14_0.bin
STAND_FP07,0,FAIL,-0.553,32932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_0/vfpga_c0_0.bin
STAND_FP07,1,FAIL,-0.553,35932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_1/vfpga_c1_0.bin
STAND_FP07,2,FAIL,-0.553,38932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_2/vfpga_c2_0.bin
STAND_FP07,3,FAIL,-0.553,41942,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_3/vfpga_c3_0.bin
STAND_FP07,4,FAIL,-0.553,44896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_4/vfpga_c4_0.bin
STAND_FP07,5,FAIL,-0.553,47896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_5/vfpga_c5_0.bin
STAND_FP07,6,FAIL,-0.553,50896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_6/vfpga_c6_0.bin
STAND_FP07,7,FAIL,-0.553,53896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_7/vfpga_c7_0.bin
STAND_FP07,8,FAIL,-0.553,56896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_8/vfpga_c8_0.bin
STAND_FP07,9,FAIL,-0.553,59896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_9/vfpga_c9_0.bin
STAND_FP07,10,FAIL,-0.553,62896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_10/vfpga_c10_0.bin
STAND_FP07,11,FAIL,-0.553,65896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_11/vfpga_c11_0.bin
STAND_FP07,12,FAIL,-0.553,68896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_12/vfpga_c12_0.bin
STAND_FP07,13,FAIL,-0.553,71896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_13/vfpga_c13_0.bin
STAND_FP07,14,FAIL,-0.553,74896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP07/build_hw/bitstreams/config_14/vfpga_c14_0.bin
STAND_FP08,0,PASS,0.044,32932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_0/vfpga_c0_0.bin
STAND_FP08,1,PASS,0.044,35932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_1/vfpga_c1_0.bin
STAND_FP08,2,PASS,0.044,38932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_2/vfpga_c2_0.bin
STAND_FP08,3,PASS,0.044,41942,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_3/vfpga_c3_0.bin
STAND_FP08,4,PASS,0.044,44896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_4/vfpga_c4_0.bin
STAND_FP08,5,PASS,0.044,47896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_5/vfpga_c5_0.bin
STAND_FP08,6,PASS,0.023,50896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_6/vfpga_c6_0.bin
STAND_FP08,7,PASS,0.044,53896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_7/vfpga_c7_0.bin
STAND_FP08,8,PASS,0.044,56896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_8/vfpga_c8_0.bin
STAND_FP08,9,PASS,0.044,59896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_9/vfpga_c9_0.bin
STAND_FP08,10,PASS,0.044,62896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_10/vfpga_c10_0.bin
STAND_FP08,11,PASS,0.044,65896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_11/vfpga_c11_0.bin
