sample_index,sample_id,class_label,class_name,app_name,ro_count,bitstream_path,input_path,input_sha256,input_bytes
12,it1_B072,0,benign,perf_fpga_nodbg,0,config_072/vfpga_c072_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0012.bin,b78218fdb6388a9e163ca6d543f929b582730344591c033329f365d44eb26977,131072
13,it2_B002,0,benign,multitenancy_aes,0,config_002/vfpga_c002_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0013.bin,9257d97f076ece81bf208daa84946be0391f749350721601ddd99355f173441d,131072
14,it2_B003,0,benign,user_interrupts,0,config_003/vfpga_c003_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0014.bin,3a40bde0d54e68da13f80bc6f007df3b008abbb7aec5671d5a110f16165a2d18,131072
15,it2_B005,0,benign,multithreading_aes,0,config_005/vfpga_c005_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0015.bin,6b457969dd8fab3f0bba5cd375dd2b15e0d56198237f326c51ece2d94a94ebb1,131072
16,it2_B006,0,benign,euclidean,0,config_006/vfpga_c006_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0016.bin,7b839b4fc51bbad8f2d8272e5c9cb3d6d09a47b6a99db3f92c9462dc53e2da7f,131072
17,it2_B009,0,benign,hls_vadd_nodbg,0,config_009/vfpga_c009_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0017.bin,726327b4ffe603e7801ad34c57bea76194004ce94784722fe6080dad962c0fd0,131072
18,it2_B048,0,benign,user_interrupts,0,config_048/vfpga_c048_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0018.bin,67d906f5d5b6487dd311ad94bcd56db926cbdf762086b7ba284c8797e2136af6,131072
19,it2_B051,0,benign,euclidean,0,config_051/vfpga_c051_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0019.bin,19f175697e688a34f029bea41498caa4267e9bfa3ba12cf903798df6410fda7c,131072
20,it2_B052,0,benign,cosine,0,config_052/vfpga_c052_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0020.bin,31001d9895f9073aa6e3ce74e5c06a4253e556927279904682147a1e7ad7a556,131072
21,it2_B053,0,benign,hello_world_nodbg,0,config_053/vfpga_c053_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0021.bin,650b709f1b9ebd7392ee497c2189548fbf7e526692d165875e693000342a3143,131072
22,it2_B064,0,benign,perf_fpga,0,config_064/vfpga_c064_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0022.bin,a3797bbc0f418b6b682a541ef6d938641b9e7c3f238f303abd0411b4f98f093e,131072
23,it2_B070,0,benign,multitenancy_aes_nodbg,0,config_070/vfpga_c070_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0023.bin,692ba4828637425046ede62ca937ad4be1643f50e4d084e5896a2c95be3393ff,131072
24,it1_S008,1,standalone,ro_12000,12000,config_083/vfpga_c083_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0024.bin,a5f948fb5b5ed5e5e9118807a24213cd7b3dc2f42e94a500b382288f95505753,131072
25,it1_S009,1,standalone,ro_14000,14000,config_084/vfpga_c084_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0025.bin,b57763f927d20bab27d63ac433c1f9364d88fc3b603fa08a0329ee5feae090c8,131072
26,it1_S027,1,standalone,ro_19000,19000,config_102/vfpga_c102_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0026.bin,97d2edb48d3bd5eab72c80bec7e4218f24c890c7b0949282f9144a3219a4ab44,131072
27,it1_S036,1,standalone,ro_8192,8192,config_111/vfpga_c111_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0027.bin,4f6f096758b9d8eabaee761160992b4cbf1e005bdf8d99cebbb1b54e3e75b314,131072
28,it1_S037,1,standalone,ro_10000,10000,config_112/vfpga_c112_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0028.bin,2ecfd43a1893eb528ce6e483896651c6425e59939cf4b342b3eb6f7659ab68ba,131072
29,it1_S040,1,standalone,ro_16000,16000,config_115/vfpga_c115_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0029.bin,99bfe20a57df654e3d0743803ebfaecba7ad4c28f9d981f90fe272daffbfb785,131072
30,it1_S055,1,standalone,ro_16000,16000,config_130/vfpga_c130_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0030.bin,df9a702285b7042773b8e48a6a6c553e20099cd50904dcc7bddc3de256051051,131072
31,it1_S057,1,standalone,ro_19000,19000,config_132/vfpga_c132_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0031.bin,b509a8462ef3e324e9f57ffad99af7f53c8a084befb5f95a4f332278cfd4a378,131072
32,it1_S069,1,standalone,ro_14000,14000,config_144/vfpga_c144_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0032.bin,96867323bf0d20a7ad24157d2c8ff0d369e879326037d1871adc45656648bdb3,131072
33,it1_S074,1,standalone,ro_22000,22000,config_149/vfpga_c149_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0033.bin,b8a44254efc8e6a3cf0a1ee58d04bcd587a613f55b5edd048a9693dd437be6d1,131072
34,it2_S013,1,standalone,ro_21000,21000,config_088/vfpga_c088_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0034.bin,ada27fadc57c5cfac87fff8b99b38304340967bf54e34e247790db7ae4282a5b,131072
35,it2_S015,1,standalone,ro_8000,8000,config_090/vfpga_c090_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0035.bin,98e5f59344fd35314251743342ab4ae19bfc3d15578d13e910532d2ed7103288,131072
36,it2_S020,1,standalone,ro_13000,13000,config_095/vfpga_c095_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0036.bin,79c65c4396ff083f0d8a99a6129aac596ea756d186e66878d0ec8bef4bd6f9bd,131072
37,it2_S030,1,standalone,ro_8000,8000,config_105/vfpga_c105_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0037.bin,dfe6636daa16ec0cd5fbc33b3c437c2261858822d112d1cae8e260197f086930,131072
38,it2_S036,1,standalone,ro_14000,14000,config_111/vfpga_c111_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0038.bin,3e2cfa6f2369a7504f9689216edbdc5c0f42669899e4101fffe19341e51bd4ab,131072
39,it2_S042,1,standalone,ro_20000,20000,config_117/vfpga_c117_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0039.bin,4139da5c643eee439b5cf99edf0e153ae54ea11f4fcc520e02772852b6b6b7f8,131072
40,it2_S045,1,standalone,ro_8000,8000,config_120/vfpga_c120_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0040.bin,ffd6e67c945235eb71375b8a2ff9a903a980cef6a43b8ef10ac7de9aa5f03b57,131072
41,it2_S047,1,standalone,ro_10000,10000,config_122/vfpga_c122_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0041.bin,0e05fe5655e099e1121cb9b64c113b8cfb8bb0a67d0b75c0788e7c9cd2a3fcb2,131072
42,it2_S049,1,standalone,ro_12000,12000,config_124/vfpga_c124_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0042.bin,d5f9cf8357c27c248603d7d3408e5f06133d1c345cf59100c4d36bf4039f31f9,131072
43,it2_S050,1,standalone,ro_13000,13000,config_125/vfpga_c125_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0043.bin,2c5b5a92b4ec72cd53422190d6c20afc223fa9004ed83ad344ef3b16cd6d553b,131072
44,it2_S051,1,standalone,ro_14000,14000,config_126/vfpga_c126_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0044.bin,d762d6db1be0ba6ad901c0b9aff38745c67d622d88ef081ec685eeb8ad9f60b2,131072
45,it2_S064,1,standalone,ro_12000,12000,config_139/vfpga_c139_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0045.bin,1ae6aaae6974bff05f6652173ff0655b60969a2f3b536c3a03f26426cb8d8b3b,131072
46,it2_S068,1,standalone,ro_16000,16000,config_143/vfpga_c143_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0046.bin,a42ce34a6cb2de053f39cb80eab746fd6de6e4feb45edfbe9a2ac5cb8eb1c0c7,131072
47,it2_S071,1,standalone,ro_19000,19000,config_146/vfpga_c146_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_pruned_qat/20260428_215305_pruned_qat_w6_a6_s50_img256_lr3e4_kfold5_9e1fd8d44ec9/hls_sweeps/rf1_hls_8628c19d5607/fold_0/u55c_deployment/prepared_inputs/sample_0047.bin,850491cec07f6a8c9e96bcd1128e67169c8c40d8f60853f0cf49118f59c65d04,131072
