_bitstream_dir,_dataset_id,app_id,app_name,batch_id,bitstream_path,bram_count,class_label,class_name,config_global,config_local,dsp_count,ff_count,file_hash,floorplan_id,lut_count,notes,ro_count,sample_id,shell_id,source_type,timing_status,tool_version,validation_status,variant_id
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V06,multithreading_aes_nodbg,BENIGN_FP01,config_028/vfpga_c028_0.bin,0,0,benign,28,13,0,0,a16bb94bd5668a80c3d053d54bfb61be1e0806c1db6839199bc42bbb9487d453,FP01,0,,0,it1_B028,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V07,euclidean_nodbg,BENIGN_FP01,config_029/vfpga_c029_0.bin,0,0,benign,29,14,0,0,5e455c9a72090d4797d15bd11a89f8b514c028c84709309588f5f8cbe3cf50ad,FP01,0,,0,it1_B029,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A01,hello_world,BENIGN_FP02,config_030/vfpga_c030_0.bin,0,0,benign,30,0,0,0,fe6d7e2a7843b63a158e9f8641a194f5fda8151afe168f7e91579b21735dcfaa,FP02,0,,0,it1_B030,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A02,hls_vadd,BENIGN_FP02,config_031/vfpga_c031_0.bin,0,0,benign,31,1,0,0,44935de672ceba27c1de76c7e8f44678755e70bc649185d5090559d01556c901,FP02,0,,0,it1_B031,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A03,multitenancy_aes,BENIGN_FP02,config_032/vfpga_c032_0.bin,0,0,benign,32,2,0,0,c27008d5abd40f364a6f27cc5f8b9b637c6ae610db063a013189906da6613ebb,FP02,0,,0,it1_B032,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A04,user_interrupts,BENIGN_FP02,config_033/vfpga_c033_0.bin,0,0,benign,33,3,0,0,02a0ac4b864854b5a8a1c4681c5e3430bd595aa3c116460418f4a5858574e25b,FP02,0,,0,it1_B033,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A05,perf_fpga,BENIGN_FP02,config_034/vfpga_c034_0.bin,0,0,benign,34,4,0,0,72fe62c68c02dbb9db10e13718c458813bf1edaf1f220b013dc141f9d66da242,FP02,0,,0,it1_B034,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A06,multithreading_aes,BENIGN_FP02,config_035/vfpga_c035_0.bin,0,0,benign,35,5,0,0,c902396244175d41abe5654fb8ed84d8b06fa977087ee82516a8cbf1e8a52107,FP02,0,,0,it1_B035,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A07,euclidean,BENIGN_FP02,config_036/vfpga_c036_0.bin,0,0,benign,36,6,0,0,d23bf515342aea91ca5430694808ed7d535e57cb5cc53b74dbf29fa0cf39a44a,FP02,0,,0,it1_B036,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V01,hello_world_nodbg,BENIGN_FP02,config_038/vfpga_c038_0.bin,0,0,benign,38,8,0,0,74ed93e1c0a4c1d0ef860d0198594f6cd1f8007a4cf7c2eb8633db1f9b254681,FP02,0,,0,it1_B038,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V03,multitenancy_aes_nodbg,BENIGN_FP02,config_040/vfpga_c040_0.bin,0,0,benign,40,10,0,0,4e3e2a3aac7013493c63e5ddef808b92ab055389a3534c03dee0ec215008408e,FP02,0,,0,it1_B040,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V05,perf_fpga_nodbg,BENIGN_FP02,config_042/vfpga_c042_0.bin,0,0,benign,42,12,0,0,8e9f4be8e1780bb793bdb979c0a5b54094dc2141347b5e605717b03357f63636,FP02,0,,0,it1_B042,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V07,euclidean_nodbg,BENIGN_FP02,config_044/vfpga_c044_0.bin,0,0,benign,44,14,0,0,1151247f2c66f934cd26a6d14553fb2b6dc6106166509e71c42b6595518558af,FP02,0,,0,it1_B044,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A01,hello_world,BENIGN_FP03,config_045/vfpga_c045_0.bin,0,0,benign,45,0,0,0,e8b2b6a4a203f64e679f26bee96bc68c5edde57791e104c4333453ea5c8af31d,FP03,0,,0,it1_B045,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A02,hls_vadd,BENIGN_FP03,config_046/vfpga_c046_0.bin,0,0,benign,46,1,0,0,26b527285c55654cd606cc8ce6b4aa627c20a85c6f7d8f602a6a124a0725d48e,FP03,0,,0,it1_B046,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A03,multitenancy_aes,BENIGN_FP03,config_047/vfpga_c047_0.bin,0,0,benign,47,2,0,0,b3ac8415ebb8c22e893b758fba7067ba5dca2edbc59b5a6bc7e175f77f13f1a7,FP03,0,,0,it1_B047,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A05,perf_fpga,BENIGN_FP03,config_049/vfpga_c049_0.bin,0,0,benign,49,4,0,0,302630476015ba7941e326ed2bf3598336fa571f042cd4b7783ae46d655434a6,FP03,0,,0,it1_B049,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A06,multithreading_aes,BENIGN_FP03,config_050/vfpga_c050_0.bin,0,0,benign,50,5,0,0,c9c54d700fd004e6414ed8cbde8b06e8e5e2134c6e2f4242e5c55d3e6fbbcd20,FP03,0,,0,it1_B050,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V01,hello_world_nodbg,BENIGN_FP03,config_053/vfpga_c053_0.bin,0,0,benign,53,8,0,0,700254a6c499f43f435f936951dc4170539e4fc766e2810dd0074d818ed86c30,FP03,0,,0,it1_B053,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V03,multitenancy_aes_nodbg,BENIGN_FP03,config_055/vfpga_c055_0.bin,0,0,benign,55,10,0,0,1b1896311f26769ea3133b7db46e186c5ac9246c5ea9b8c2a9335604cb9a6571,FP03,0,,0,it1_B055,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V04,user_interrupts_nodbg,BENIGN_FP03,config_056/vfpga_c056_0.bin,0,0,benign,56,11,0,0,2e0a94b9ad09d63bdb9b03efa042ec55ab845f3885ce672cbe44b1d44239f1c3,FP03,0,,0,it1_B056,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A01,hello_world,BENIGN_FP04,config_060/vfpga_c060_0.bin,0,0,benign,60,0,0,0,10fdcf2a28d23dc883fa39e52072c125d59418a8f32153b9023ef148e30d5f2f,FP04,0,,0,it1_B060,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A02,hls_vadd,BENIGN_FP04,config_061/vfpga_c061_0.bin,0,0,benign,61,1,0,0,0985d80f57bcf89dc837b51a3ff60e42e17878f434b173b636ef26b55a5c0784,FP04,0,,0,it1_B061,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A03,multitenancy_aes,BENIGN_FP04,config_062/vfpga_c062_0.bin,0,0,benign,62,2,0,0,185e64b815c555974e34042fcaef8df985c91b8067a80ec9da4551202a309a11,FP04,0,,0,it1_B062,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A04,user_interrupts,BENIGN_FP04,config_063/vfpga_c063_0.bin,0,0,benign,63,3,0,0,d9d7ffc0e532d57846a7a1fd42602e41610a5eac969c919c3cc80fe510dcf9c2,FP04,0,,0,it1_B063,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A05,perf_fpga,BENIGN_FP04,config_064/vfpga_c064_0.bin,0,0,benign,64,4,0,0,d6d42aa315c5327611f35c8ecc64d0e2132387ab7d2418b22063581ff6c7ff4d,FP04,0,,0,it1_B064,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A07,euclidean,BENIGN_FP04,config_066/vfpga_c066_0.bin,0,0,benign,66,6,0,0,7034d7e195d5a95af3f53591513a011e971deb350c2af93a6ce9304873f5f135,FP04,0,,0,it1_B066,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,A08,cosine,BENIGN_FP04,config_067/vfpga_c067_0.bin,0,0,benign,67,7,0,0,8dccfc342c47c2db51d27d9aeefdca5f042b02aa57a2512862e286ea753d2e27,FP04,0,,0,it1_B067,0ef56b64,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V01,hello_world_nodbg,BENIGN_FP04,config_068/vfpga_c068_0.bin,0,0,benign,68,8,0,0,8efde52c4f96d1bda6f3aa8ca210e7dff8e654b779cc6dee7f2b6bbf5d5f3791,FP04,0,,0,it1_B068,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V03,multitenancy_aes_nodbg,BENIGN_FP04,config_070/vfpga_c070_0.bin,0,0,benign,70,10,0,0,f28c6140e65509626dd15d06f0841f4e57a5eac09e3ff03fd6cb43cef92217f1,FP04,0,,0,it1_B070,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it1_2026-04-01_production/bitstreams,it1,V05,perf_fpga_nodbg,BENIGN_FP04,config_072/vfpga_c072_0.bin,0,0,benign,72,12,0,0,e8a4a13558818700951a35ebc71eb4d2294c8e5c1d2e4930a78cb35ae5246627,FP04,0,,0,it1_B072,0ef56b64,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A01,hello_world,BENIGN_FP05,config_000/vfpga_c000_0.bin,0,0,benign,0,0,0,0,4c588a97d7d09da64be4bedd0dfa4c2fce62e219d33727c1f3f9d892b8e2581d,FP05,0,,0,it2_B000,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A02,hls_vadd,BENIGN_FP05,config_001/vfpga_c001_0.bin,0,0,benign,1,1,0,0,2791edddf699b20d48b695de5201c7e150c6d578072f599733425663a9ad7a8c,FP05,0,,0,it2_B001,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A03,multitenancy_aes,BENIGN_FP05,config_002/vfpga_c002_0.bin,0,0,benign,2,2,0,0,4e8a9f087399b9352a09ef924b3e63d2ee707d322c8da6712642968cb1513245,FP05,0,,0,it2_B002,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A04,user_interrupts,BENIGN_FP05,config_003/vfpga_c003_0.bin,0,0,benign,3,3,0,0,f3d74de98a3dec70706db2c7e09d198fd158abe4c86071f47c1d2f095c5455b6,FP05,0,,0,it2_B003,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A06,multithreading_aes,BENIGN_FP05,config_005/vfpga_c005_0.bin,0,0,benign,5,5,0,0,664681a0418bfdd3650af15328695e47a427364462b50153a5b5cbf4b8bd613f,FP05,0,,0,it2_B005,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A07,euclidean,BENIGN_FP05,config_006/vfpga_c006_0.bin,0,0,benign,6,6,0,0,ad554dbb4c51c475bf7038d25d25f93fba7515bbb4b887fd2609df8509c1a1e4,FP05,0,,0,it2_B006,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A08,cosine,BENIGN_FP05,config_007/vfpga_c007_0.bin,0,0,benign,7,7,0,0,78df2993e27b8eb080495174508f03c451767841f8a0cfbe9e51332d638d7a41,FP05,0,,0,it2_B007,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,V02,hls_vadd_nodbg,BENIGN_FP05,config_009/vfpga_c009_0.bin,0,0,benign,9,9,0,0,4f0cce1ed4f23e9aa328edfccbb2077b47a9a4cc52209197947d0ed79587ed52,FP05,0,,0,it2_B009,8636ac2b,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,V04,user_interrupts_nodbg,BENIGN_FP05,config_011/vfpga_c011_0.bin,0,0,benign,11,11,0,0,a0197fce00032415e7b7a0afd17049a00a133e4610c4630438839e61e91c6e20,FP05,0,,0,it2_B011,8636ac2b,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A04,user_interrupts,BENIGN_FP06,config_018/vfpga_c018_0.bin,0,0,benign,18,3,0,0,ed6c9646bf8664b75372284f7d9c5ebd2b392851b190c257fefbd5f2b12d48c0,FP06,0,,0,it2_B018,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A05,perf_fpga,BENIGN_FP06,config_019/vfpga_c019_0.bin,0,0,benign,19,4,0,0,d37d58fba21dc4993cbdd2fc115296ca5b2e846fa3ba743741749c00448ee817,FP06,0,,0,it2_B019,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A06,multithreading_aes,BENIGN_FP06,config_020/vfpga_c020_0.bin,0,0,benign,20,5,0,0,6c740231cf02ba9868cdd51ba91b68de410aa190be6c757062fdfc2aaa4027bd,FP06,0,,0,it2_B020,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A07,euclidean,BENIGN_FP06,config_021/vfpga_c021_0.bin,0,0,benign,21,6,0,0,ad53a010209ccdd33c591ae6d2495ad97038cfe5f31568784fbf9958679a57be,FP06,0,,0,it2_B021,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,V01,hello_world_nodbg,BENIGN_FP06,config_023/vfpga_c023_0.bin,0,0,benign,23,8,0,0,014591241fdd17461a978ce2ec5caac9d2855315ea382f27ded9043c08d08b93,FP06,0,,0,it2_B023,8636ac2b,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,V03,multitenancy_aes_nodbg,BENIGN_FP06,config_025/vfpga_c025_0.bin,0,0,benign,25,10,0,0,d252171d085daa97749a4a403fcb4460bc2ba1218cf0523c917188cb911bb365,FP06,0,,0,it2_B025,8636ac2b,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,V07,euclidean_nodbg,BENIGN_FP06,config_029/vfpga_c029_0.bin,0,0,benign,29,14,0,0,a982fe0d6c8420afd1caaf7c3f14e8c7663c266cde3085a0c0e2af8edd680347,FP06,0,,0,it2_B029,8636ac2b,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A01,hello_world,BENIGN_FP07,config_030/vfpga_c030_0.bin,0,0,benign,30,0,0,0,7bcd43aee7e2d9b07d94f3cf426b613b45486ae965921778953856ad3923c9f7,FP07,0,,0,it2_B030,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A04,user_interrupts,BENIGN_FP07,config_033/vfpga_c033_0.bin,0,0,benign,33,3,0,0,4afa9d7ded657faf1cd86a4b8cee416f890091b85167c26a58f87ecf18206570,FP07,0,,0,it2_B033,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A05,perf_fpga,BENIGN_FP07,config_034/vfpga_c034_0.bin,0,0,benign,34,4,0,0,615de1d2674c55e6eb6c404815ee57227a86bef336bbc458602907ab3ed704e3,FP07,0,,0,it2_B034,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A06,multithreading_aes,BENIGN_FP07,config_035/vfpga_c035_0.bin,0,0,benign,35,5,0,0,922229e61b092b4564b2e663df1be91662de4e11ccfedf2c4656020377deb22d,FP07,0,,0,it2_B035,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,A07,euclidean,BENIGN_FP07,config_036/vfpga_c036_0.bin,0,0,benign,36,6,0,0,89d1fefb2a65c34c0a29a070f8834b122b94fe2ad2477b563b24b2c70883649c,FP07,0,,0,it2_B036,8636ac2b,base,PENDING,Vivado v.2024.2,PENDING,benign
/home/sdeheredia/coyote_vault_work/full_dataset_it2_2026-04-08/bitstreams,it2,V01,hello_world_nodbg,BENIGN_FP07,config_038/vfpga_c038_0.bin,0,0,benign,38,8,0,0,815cd74ae6a8032297c9b8a0aca7584f4efa010d9471537fe3ee368f66843efe,FP07,0,,0,it2_B038,8636ac2b,nodbg,PENDING,Vivado v.2024.2,PENDING,benign
