sample_index,sample_id,class_label,class_name,app_name,ro_count,bitstream_path,input_path,input_sha256,input_bytes
10,it1_B062,0,benign,multitenancy_aes,0,config_062/vfpga_c062_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0010.bin,7dd1d2010a3c1ec296e4cc13a2df0d1eadd6576a77adb8cd4a97459aca2124af,131072
11,it1_B066,0,benign,euclidean,0,config_066/vfpga_c066_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0011.bin,a7668af1e3131245a8aed8aad9abae96a2cbc462a9c2e47a93a38439adf8b547,131072
12,it1_B072,0,benign,perf_fpga_nodbg,0,config_072/vfpga_c072_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0012.bin,3929932497967ac00eec33e753923ca8ceb20340d6d8878b70c197001cd58e67,131072
13,it2_B002,0,benign,multitenancy_aes,0,config_002/vfpga_c002_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0013.bin,a9e34dac5eb1651d82c873f8b50c03c61f0cc7c56bee17c0b59ff25c264e41eb,131072
14,it2_B003,0,benign,user_interrupts,0,config_003/vfpga_c003_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0014.bin,77ab3ec8ce7dbc843ffe89d25382d7995c2b319d4895a30d70e6e1071ca6b29b,131072
15,it2_B005,0,benign,multithreading_aes,0,config_005/vfpga_c005_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0015.bin,09b8ffeaf63d9fe29a0fb0f36700db1d3fffb162cfbdba5654c7a4dcb9ae4a49,131072
16,it2_B006,0,benign,euclidean,0,config_006/vfpga_c006_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0016.bin,88cf175853ac7847fcc0eeab24aeba021fcdf6590654f3ae5f0a7cb12958914f,131072
17,it2_B009,0,benign,hls_vadd_nodbg,0,config_009/vfpga_c009_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0017.bin,2530dacf9bb1e424e27b0ce3dfab2a3a941670200c8406352d4321df42f85f57,131072
18,it2_B048,0,benign,user_interrupts,0,config_048/vfpga_c048_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0018.bin,25045479593617a9fd865c5e01a66a741428dbe2776da1e6f982e365bb64eb86,131072
19,it2_B051,0,benign,euclidean,0,config_051/vfpga_c051_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0019.bin,656218035e1dcc009d46a3620fbfc46af22e7d40e01a6932dee438f58d13c513,131072
20,it2_B052,0,benign,cosine,0,config_052/vfpga_c052_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0020.bin,da46c1e8237a68b719bf0f6cd292e35ba02d7fc3700b49577828bcb7d8eb2eb1,131072
21,it2_B053,0,benign,hello_world_nodbg,0,config_053/vfpga_c053_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0021.bin,f0174e735fb163be6764e4a27cf94b5d9421e20fc9beb097ea5baec1a250e1b8,131072
22,it2_B064,0,benign,perf_fpga,0,config_064/vfpga_c064_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0022.bin,3d8bae0bfefab7a61e921e84bfa23c2b2c4a2d29e461b027abfe4de4f63cdcfe,131072
23,it2_B070,0,benign,multitenancy_aes_nodbg,0,config_070/vfpga_c070_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0023.bin,dd86639135306aa8ef38fffdbc3d45693bc2088dfb4f9a41baef15d3bbec4ac6,131072
24,it1_S008,1,standalone,ro_12000,12000,config_083/vfpga_c083_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0024.bin,fc82cadccb50ccc28c5060e5f9bc2b78bbbc342a8a8edd1bd3fdf9f677f484a8,131072
25,it1_S009,1,standalone,ro_14000,14000,config_084/vfpga_c084_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0025.bin,308ee2913bab05344b96a9da5599df457eb4e644e122c9da2c636b2d2de1219e,131072
26,it1_S027,1,standalone,ro_19000,19000,config_102/vfpga_c102_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0026.bin,f78cc42820d8804c23a2a173f76bf5111f86643a96e1e6c3e42f091d8077a231,131072
27,it1_S036,1,standalone,ro_8192,8192,config_111/vfpga_c111_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0027.bin,bb71b866957f6d76fce635f5e5e00a6a2a493ebc9f2f2a1de754f7bd29e276ad,131072
28,it1_S037,1,standalone,ro_10000,10000,config_112/vfpga_c112_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0028.bin,71a64bfb23fbf26ca91da5ee362e48875534016f6741808bfc8281847f8de815,131072
29,it1_S040,1,standalone,ro_16000,16000,config_115/vfpga_c115_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0029.bin,64c58d2f6c3eb4646b3724bef6fb968119b7092b90450aae69c66b83d438fafe,131072
30,it1_S055,1,standalone,ro_16000,16000,config_130/vfpga_c130_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0030.bin,ffa2ee18536a1914f1efc72929662a1e6b75595d8424b7f8d09199a7618ae8f4,131072
31,it1_S057,1,standalone,ro_19000,19000,config_132/vfpga_c132_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0031.bin,b0fa53bea61bfddb4a9dc5a48d10e12f74074714a976f4fac6f2905bcef46550,131072
32,it1_S069,1,standalone,ro_14000,14000,config_144/vfpga_c144_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0032.bin,1d4c9746f1dad10f9bd11ecac438d5f30c87f7534253513094ba376932381f22,131072
33,it1_S074,1,standalone,ro_22000,22000,config_149/vfpga_c149_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0033.bin,4ae41b51311d76cf8aad273e831e32013c483a29396cee77984ceb5fb08fa405,131072
34,it2_S013,1,standalone,ro_21000,21000,config_088/vfpga_c088_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0034.bin,cd87f7041d787e6493225e4b4d51fa5da14d05c628b15ea425066778ddc46064,131072
35,it2_S015,1,standalone,ro_8000,8000,config_090/vfpga_c090_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0035.bin,d05e44dc16714b53ec4f21d85a6aabf119f962a7c8ccabf3fe2e289f0aa52bbf,131072
36,it2_S020,1,standalone,ro_13000,13000,config_095/vfpga_c095_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0036.bin,0d3039e58c968d9a7c3d172a380b21956cdef4fbf098e11bc2ddde9141e06794,131072
37,it2_S030,1,standalone,ro_8000,8000,config_105/vfpga_c105_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0037.bin,8b0f5479605826193659b87579c80aa1b33a0c02450c8a060a3793e0b9958527,131072
38,it2_S036,1,standalone,ro_14000,14000,config_111/vfpga_c111_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0038.bin,2818700b5248a9a8a70c2ccd31d9246b72d9593f514c47f164d50ba9b78a3ab3,131072
39,it2_S042,1,standalone,ro_20000,20000,config_117/vfpga_c117_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0039.bin,1c075f733a472b57788e8984968baf7d86b54244d4bb40977eeb01b8b4f52581,131072
40,it2_S045,1,standalone,ro_8000,8000,config_120/vfpga_c120_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0040.bin,ec0c47465764c6aca251598910640c8a62947c8d69eba2616647e9192b1c8065,131072
41,it2_S047,1,standalone,ro_10000,10000,config_122/vfpga_c122_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0041.bin,2f8b523a6bea6d6c9de40370e12c5c93a9e4a43a651757a83cf0da3d2fabf5a5,131072
42,it2_S049,1,standalone,ro_12000,12000,config_124/vfpga_c124_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0042.bin,ae7efc5ac8b37417003b5d78ddf6681cbc21451e12618d8c8d4e555f6b57c83f,131072
43,it2_S050,1,standalone,ro_13000,13000,config_125/vfpga_c125_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0043.bin,8e9a354b0360f32b95557dac5ecd36b43396e777d5f1325c7faaa6111ca6a627,131072
44,it2_S051,1,standalone,ro_14000,14000,config_126/vfpga_c126_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0044.bin,aea9733b94b981895d3f6b1ab2182d58d9418e86d53f6ec32f3f55ae304ba163,131072
45,it2_S064,1,standalone,ro_12000,12000,config_139/vfpga_c139_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0045.bin,efce96d6182867c3c2d10375fed218a6443a022095d10ddbddd2fa69d3f016e3,131072
46,it2_S068,1,standalone,ro_16000,16000,config_143/vfpga_c143_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0046.bin,3cbd2f2d6f86e857e26971abc165abadd01d5de0271b9bf116720d55e2310cbb,131072
47,it2_S071,1,standalone,ro_19000,19000,config_146/vfpga_c146_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/diagnostics/clock_matrix_safe_sources/res256_layers5_W8A8_P0_RFbase_a7b3dc155907_copy/hls_sweeps/256_rf2_clk10_aclk100_safe_hls_10324f3c576a/fold_0/u55c_deployment/prepared_inputs/sample_0047.bin,49b5da69f69a256c60045252a9be0f4c8c7bf2315a92cc9b26518d4b78c1b023,131072
