run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_array_ap_ufixed_8_2_4_0_0_16u_config12_U0.grp_zeropad2d_cl_array_array_ap_ufixed_8_2_4_0_0_16u_config12_Pipeline_PadMain_fu_28,PadMain,upc_loop_status17.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_array_ap_ufixed_8_2_4_0_0_16u_config12_U0.grp_zeropad2d_cl_array_array_ap_ufixed_16u_config12_Pipeline_PadBottomWidth_fu_36,PadBottomWidth,upc_loop_status18.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.conv_2d_cl_array_array_ap_fixed_25_12_5_3_0_24u_config13_U0,ReadInputHeight_ReadInputWidth,upc_loop_status19.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.relu_array_ap_fixed_24u_array_ap_ufixed_8_3_4_0_0_24u_relu_config15_U0,ReLUActLoop,upc_loop_status20.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.pooling2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config16_U0,ReadInputHeight_ReadInputWidth,upc_loop_status21.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config17_U0.grp_zeropad2d_cl_array_array_ap_ufixed_24u_config17_Pipeline_PadTopWidth_fu_22,PadTopWidth,upc_loop_status22.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config17_U0.grp_zeropad2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config17_Pipeline_PadMain_fu_28,PadMain,upc_loop_status23.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config17_U0.grp_zeropad2d_cl_array_array_ap_ufixed_24u_config17_Pipeline_PadBottomWidth_fu_36,PadBottomWidth,upc_loop_status24.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.conv_2d_cl_array_array_ap_fixed_25_13_5_3_0_24u_config18_U0,ReadInputHeight_ReadInputWidth,upc_loop_status25.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.relu_array_ap_fixed_24u_array_ap_ufixed_8_4_4_0_0_24u_relu_config20_U0,ReLUActLoop,upc_loop_status26.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.pooling2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config21_U0,ReadInputHeight_ReadInputWidth,upc_loop_status27.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config22_U0.grp_zeropad2d_cl_array_array_ap_ufixed_24u_config22_Pipeline_PadTopWidth_fu_22,PadTopWidth,upc_loop_status28.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config22_U0.grp_zeropad2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config22_Pipeline_PadMain_fu_28,PadMain,upc_loop_status29.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config22_U0.grp_zeropad2d_cl_array_array_ap_ufixed_24u_config22_Pipeline_PadBottomWidth_fu_36,PadBottomWidth,upc_loop_status30.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.conv_2d_cl_array_array_ap_fixed_25_14_5_3_0_32u_config23_U0,ReadInputHeight_ReadInputWidth,upc_loop_status31.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.relu_array_ap_fixed_32u_array_ap_ufixed_8_5_4_0_0_32u_relu_config25_U0,ReLUActLoop,upc_loop_status32.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config26_U0,ReadInputHeight_ReadInputWidth,upc_loop_status33.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config27_U0,ReadInputHeight_ReadInputWidth,upc_loop_status34.csv
