zeropad2d_cl_array_array_ap_ufixed_10_2_4_0_0_8u_config7_U0,grp_zeropad2d_cl_array_array_ap_ufixed_10_2_4_0_0_8u_config7_Pipeline_CopyMain_fu_66,,module_status13.csv
conv_2d_cl_array_ap_ufixed_8u_array_ap_fixed_24_11_5_3_0_16u_config8_U0,grp_compute_output_buffer_2d_array_array_ap_fixed_24_11_5_3_0_16u_config8_s_fu_260,,module_status14.csv
conv_2d_cl_array_ap_ufixed_8u_array_ap_fixed_24_11_5_3_0_16u_config8_U0.grp_compute_output_buffer_2d_array_array_ap_fixed_24_11_5_3_0_16u_config8_s_fu_260,call_ln281_shift_line_buffer_array_ap_ufixed_10_2_4_0_0_8u_config8_s_fu_301,,module_status15.csv
conv_2d_cl_array_ap_ufixed_8u_array_ap_fixed_24_11_5_3_0_16u_config8_U0.grp_compute_output_buffer_2d_array_array_ap_fixed_24_11_5_3_0_16u_config8_s_fu_260,grp_dense_resource_rf_leq_nin_ap_ufixed_ap_fixed_24_11_5_3_0_config8_mult_s_fu_497,,module_status16.csv
pooling2d_cl_array_array_ap_ufixed_10_2_4_0_0_16u_config11_U0,call_ln52_shift_line_buffer_array_ap_ufixed_10_2_4_0_0_16u_config11_s_fu_302,,module_status17.csv
zeropad2d_cl_array_array_ap_ufixed_10_2_4_0_0_16u_config12_U0,grp_zeropad2d_cl_array_array_ap_ufixed_16u_config12_Pipeline_PadTopWidth_fu_22,,module_status18.csv
zeropad2d_cl_array_array_ap_ufixed_10_2_4_0_0_16u_config12_U0,grp_zeropad2d_cl_array_array_ap_ufixed_10_2_4_0_0_16u_config12_Pipeline_PadMain_fu_28,,module_status19.csv
zeropad2d_cl_array_array_ap_ufixed_10_2_4_0_0_16u_config12_U0,grp_zeropad2d_cl_array_array_ap_ufixed_16u_config12_Pipeline_PadBottomWidth_fu_36,,module_status20.csv
conv_2d_cl_array_array_ap_fixed_25_12_5_3_0_24u_config13_U0,grp_compute_output_buffer_2d_array_array_ap_fixed_25_12_5_3_0_24u_config13_s_fu_468,,module_status21.csv
conv_2d_cl_array_array_ap_fixed_25_12_5_3_0_24u_config13_U0.grp_compute_output_buffer_2d_array_array_ap_fixed_25_12_5_3_0_24u_config13_s_fu_468,call_ln281_shift_line_buffer_array_ap_ufixed_10_2_4_0_0_16u_config13_s_fu_541,,module_status22.csv
conv_2d_cl_array_array_ap_fixed_25_12_5_3_0_24u_config13_U0.grp_compute_output_buffer_2d_array_array_ap_fixed_25_12_5_3_0_24u_config13_s_fu_468,grp_dense_resource_rf_leq_nin_ap_ufixed_ap_fixed_25_12_5_3_0_config13_mult_s_fu_929,,module_status23.csv
pooling2d_cl_array_array_ap_ufixed_10_3_4_0_0_24u_config16_U0,call_ln52_shift_line_buffer_array_ap_ufixed_10_3_4_0_0_24u_config16_s_fu_414,,module_status24.csv
zeropad2d_cl_array_array_ap_ufixed_10_3_4_0_0_24u_config17_U0,grp_zeropad2d_cl_array_array_ap_ufixed_24u_config17_Pipeline_PadTopWidth_fu_22,,module_status25.csv
zeropad2d_cl_array_array_ap_ufixed_10_3_4_0_0_24u_config17_U0,grp_zeropad2d_cl_array_array_ap_ufixed_10_3_4_0_0_24u_config17_Pipeline_PadMain_fu_28,,module_status26.csv
zeropad2d_cl_array_array_ap_ufixed_10_3_4_0_0_24u_config17_U0,grp_zeropad2d_cl_array_array_ap_ufixed_24u_config17_Pipeline_PadBottomWidth_fu_36,,module_status27.csv
conv_2d_cl_array_array_ap_fixed_25_13_5_3_0_24u_config18_U0,grp_compute_output_buffer_2d_array_array_ap_fixed_25_13_5_3_0_24u_config18_s_fu_676,,module_status28.csv
conv_2d_cl_array_array_ap_fixed_25_13_5_3_0_24u_config18_U0.grp_compute_output_buffer_2d_array_array_ap_fixed_25_13_5_3_0_24u_config18_s_fu_676,call_ln281_shift_line_buffer_array_ap_ufixed_10_3_4_0_0_24u_config18_s_fu_781,,module_status29.csv
conv_2d_cl_array_array_ap_fixed_25_13_5_3_0_24u_config18_U0.grp_compute_output_buffer_2d_array_array_ap_fixed_25_13_5_3_0_24u_config18_s_fu_676,grp_dense_resource_rf_leq_nin_ap_ufixed_ap_fixed_25_13_5_3_0_config18_mult_s_fu_1361,,module_status30.csv
pooling2d_cl_array_array_ap_ufixed_10_4_4_0_0_24u_config21_U0,call_ln52_shift_line_buffer_array_ap_ufixed_10_4_4_0_0_24u_config21_s_fu_414,,module_status31.csv
zeropad2d_cl_array_array_ap_ufixed_10_4_4_0_0_24u_config22_U0,grp_zeropad2d_cl_array_array_ap_ufixed_24u_config22_Pipeline_PadTopWidth_fu_22,,module_status32.csv
zeropad2d_cl_array_array_ap_ufixed_10_4_4_0_0_24u_config22_U0,grp_zeropad2d_cl_array_array_ap_ufixed_10_4_4_0_0_24u_config22_Pipeline_PadMain_fu_28,,module_status33.csv
zeropad2d_cl_array_array_ap_ufixed_10_4_4_0_0_24u_config22_U0,grp_zeropad2d_cl_array_array_ap_ufixed_24u_config22_Pipeline_PadBottomWidth_fu_36,,module_status34.csv
conv_2d_cl_array_array_ap_fixed_25_14_5_3_0_32u_config23_U0,grp_compute_output_buffer_2d_array_array_ap_fixed_25_14_5_3_0_32u_config23_s_fu_676,,module_status35.csv
conv_2d_cl_array_array_ap_fixed_25_14_5_3_0_32u_config23_U0.grp_compute_output_buffer_2d_array_array_ap_fixed_25_14_5_3_0_32u_config23_s_fu_676,call_ln281_shift_line_buffer_array_ap_ufixed_10_4_4_0_0_24u_config23_s_fu_781,,module_status36.csv
conv_2d_cl_array_array_ap_fixed_25_14_5_3_0_32u_config23_U0.grp_compute_output_buffer_2d_array_array_ap_fixed_25_14_5_3_0_32u_config23_s_fu_676,grp_dense_resource_rf_leq_nin_ap_ufixed_ap_fixed_25_14_5_3_0_config23_mult_s_fu_1361,,module_status37.csv
pooling2d_cl_array_array_ap_ufixed_10_5_4_0_0_32u_config26_U0,call_ln52_shift_line_buffer_array_ap_ufixed_10_5_4_0_0_32u_config26_s_fu_526,,module_status38.csv
pooling2d_cl_array_array_ap_ufixed_10_5_4_0_0_32u_config27_U0,grp_shift_line_buffer_array_ap_ufixed_10_5_4_0_0_32u_config27_s_fu_4772,,module_status39.csv
dense_array_ap_ufixed_32u_array_ap_fixed_16_6_0_0_0_1u_config29_U0,grp_dense_resource_rf_leq_nin_ap_ufixed_ap_fixed_16_6_0_0_0_config29_s_fu_161,,module_status40.csv
