sample_index,sample_id,class_label,class_name,app_name,ro_count,bitstream_path,input_path,input_sha256,input_bytes
28,it1_S037,1,standalone,ro_10000,10000,config_112/vfpga_c112_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0028.bin,d195a013a0c861040cc22e1730b9e6c82a6c1b7f8a1b6622bfeb8e67966b9c73,32768
29,it1_S040,1,standalone,ro_16000,16000,config_115/vfpga_c115_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0029.bin,b5451b5df05a571e6cee760f513b2967031f29a8c18a0857e0108fde39e0b8a9,32768
30,it1_S055,1,standalone,ro_16000,16000,config_130/vfpga_c130_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0030.bin,998fd98bf222d1735f6430e7b45c5f236ab2f2f4c82cdfc54638a92da05fe615,32768
31,it1_S057,1,standalone,ro_19000,19000,config_132/vfpga_c132_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0031.bin,2636ec1a2b9282b6937569cac08da0980ef6d9e00d87e72fb8d07f9378f7cf1b,32768
32,it1_S069,1,standalone,ro_14000,14000,config_144/vfpga_c144_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0032.bin,1576bc23455db90bda91eae55f9526c985c9d9c7160b400bb652ade5a1cc9761,32768
33,it1_S074,1,standalone,ro_22000,22000,config_149/vfpga_c149_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0033.bin,dea76885a442d7cf7b1317e77f1625274fca189ee16c3a20d17803e29698f39f,32768
34,it2_S013,1,standalone,ro_21000,21000,config_088/vfpga_c088_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0034.bin,419d41deda666b23d93d7ab7e822a1746ea70fa84d20f8e65b6292647888cbaa,32768
35,it2_S015,1,standalone,ro_8000,8000,config_090/vfpga_c090_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0035.bin,e11e968b14375888e1c35b0f2015f55cbfcfef750e826c96ad2bbd898b762592,32768
36,it2_S020,1,standalone,ro_13000,13000,config_095/vfpga_c095_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0036.bin,cc0fd25de3e4707ca72e2d4ca4d288e50b738cdc1779f2a00dd809c58c97e34f,32768
37,it2_S030,1,standalone,ro_8000,8000,config_105/vfpga_c105_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0037.bin,b9562e31ea395a4a9dfbbd4f7fc5184f161c48a28aeb17482ee056ebe11d6333,32768
38,it2_S036,1,standalone,ro_14000,14000,config_111/vfpga_c111_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0038.bin,98d674c011082e66b0cc54d5c1b6637d0ecd0d99cc76223da7074b910152c2c2,32768
39,it2_S042,1,standalone,ro_20000,20000,config_117/vfpga_c117_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0039.bin,8946de8adf5261ce0f6f6ae7eb616cba808fcd945ea6a057655ab3045068e20b,32768
40,it2_S045,1,standalone,ro_8000,8000,config_120/vfpga_c120_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0040.bin,92d71bddef7002c7e18ade89e13589f49eb154492ef9ae90c8bb5380e172f24a,32768
41,it2_S047,1,standalone,ro_10000,10000,config_122/vfpga_c122_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0041.bin,136b41838b8ecefc615a8dff74319cee2d2adee4d65f7f5124cce9d660898cde,32768
42,it2_S049,1,standalone,ro_12000,12000,config_124/vfpga_c124_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0042.bin,98ddb4cc030428558be0c93291b3129873bbac84df4d91551919c009a372ff59,32768
43,it2_S050,1,standalone,ro_13000,13000,config_125/vfpga_c125_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0043.bin,0ac18ad76979b996ea3ac527cb0a49b68f32f2a204c884de37e87450fa716769,32768
44,it2_S051,1,standalone,ro_14000,14000,config_126/vfpga_c126_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0044.bin,1ff2abd1c2a1a95b6748fb42ccab69b7dfba46ae8f85374d06abb295f825e3d0,32768
45,it2_S064,1,standalone,ro_12000,12000,config_139/vfpga_c139_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0045.bin,3a7669327996c733dbe10695aa910d80966922707d1d7b2064f44d2fff0c4751,32768
46,it2_S068,1,standalone,ro_16000,16000,config_143/vfpga_c143_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0046.bin,8fa495f32912600bab93fcdf1484caa43f4672ddd24d699fe54864272121b89c,32768
47,it2_S071,1,standalone,ro_19000,19000,config_146/vfpga_c146_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_pruned_qat/20260429_210441_pruned_qat_w6_a6_s50_img128_lr3e4_kfold5_82b2fd82ef9d/hls_sweeps/rf1_hls_4aa9c0af7521/fold_0/u55c_deployment/prepared_inputs/sample_0047.bin,9bad057cc35709b2c11e33081184afda9a480a7734a202559fa9724bb5097fa5,32768
