sample_index,sample_id,class_label,class_name,app_name,ro_count,bitstream_path,input_path,input_sha256,input_bytes
10,it1_B062,0,benign,multitenancy_aes,0,config_062/vfpga_c062_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0010.bin,bc6da16b0fcbaf79a14acf180ba8f265af01d559579406c3d68894f83dd8355b,524288
11,it1_B066,0,benign,euclidean,0,config_066/vfpga_c066_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0011.bin,816b17aed8fe0b4e3854b04da1333332fd75f781ba2b6fb1447980af03a4eeb3,524288
12,it1_B072,0,benign,perf_fpga_nodbg,0,config_072/vfpga_c072_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0012.bin,3204b5afea6ee497bef2af545dcf8b9c8120f6e855e9949e267caba59ed356f1,524288
13,it2_B002,0,benign,multitenancy_aes,0,config_002/vfpga_c002_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0013.bin,65d767787a47aa12f2a21cbfcbde827c3c89fd7b35b082240ad6599d1ca058e7,524288
14,it2_B003,0,benign,user_interrupts,0,config_003/vfpga_c003_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0014.bin,b93da35b2ad09ac94dc44856907e96ef92dfa1c2967faa5b1b66e4fd0670e2e7,524288
15,it2_B005,0,benign,multithreading_aes,0,config_005/vfpga_c005_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0015.bin,787a8c56527a679c04e01b671bd06d22db9f46affde60ecade5c5cbfe7ffae0f,524288
16,it2_B006,0,benign,euclidean,0,config_006/vfpga_c006_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0016.bin,8e06c590b85cb4f8f9161cd96a9b84411bf8529d4ca465bacd950d267a2e52e0,524288
17,it2_B009,0,benign,hls_vadd_nodbg,0,config_009/vfpga_c009_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0017.bin,95ed2797bd8aadde5330e04949f2c5ebcff0b67d089947baf139a2ace1f40b12,524288
18,it2_B048,0,benign,user_interrupts,0,config_048/vfpga_c048_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0018.bin,ef6cb0aaaa13baa29b4371229a7fa77d5cbaa469ddc76a4191ea161a256ac52a,524288
19,it2_B051,0,benign,euclidean,0,config_051/vfpga_c051_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0019.bin,ba96c8c0b45e5f8e80a97a7d006607c845ae93a7487529c6b9fdd449c58d3481,524288
20,it2_B052,0,benign,cosine,0,config_052/vfpga_c052_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0020.bin,e43850030ee24e37659310a5d79defdcc6891bf67309ae0b2b3cd3a3dee32da5,524288
21,it2_B053,0,benign,hello_world_nodbg,0,config_053/vfpga_c053_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0021.bin,d82b499ca67ca902941a4cf36ad73d4dd02f5675663abe32a1fad704fdc90b23,524288
22,it2_B064,0,benign,perf_fpga,0,config_064/vfpga_c064_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0022.bin,368c2b5ecbee87c4fa02ab0ebfbc2e22324641b02756cce23ffeb3e0680b18ab,524288
23,it2_B070,0,benign,multitenancy_aes_nodbg,0,config_070/vfpga_c070_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0023.bin,da1a69f5ee2e754c3f54bcd2dc938b2780551775b9a6b2476cf983f2b7675f40,524288
24,it1_S008,1,standalone,ro_12000,12000,config_083/vfpga_c083_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0024.bin,6df137cbd1177b55794340841812f10b09afe182f13dbb3cee01ad3f15c6328e,524288
25,it1_S009,1,standalone,ro_14000,14000,config_084/vfpga_c084_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0025.bin,6eafe4c5624b282d09788f4ef279d46cb7d0d3f85ce1434b10c6c5bfa6eec790,524288
26,it1_S027,1,standalone,ro_19000,19000,config_102/vfpga_c102_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0026.bin,df98ae30fe80287bf9e1382130bf1d9a3cab37814fe39d8a103cf9d5ebf905ff,524288
27,it1_S036,1,standalone,ro_8192,8192,config_111/vfpga_c111_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0027.bin,f8ff21538f914c1e24bcd9fa8909ce845737bede7cae7c4eb53ccef5a7813b7e,524288
28,it1_S037,1,standalone,ro_10000,10000,config_112/vfpga_c112_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0028.bin,722fef8ba44601c26723db1cf1993dc1651b90400da3d70132329666dfb52a7d,524288
29,it1_S040,1,standalone,ro_16000,16000,config_115/vfpga_c115_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0029.bin,52a90d7c73a951b7d7efc086ef8514695a54726bf282bc31467077dba7955904,524288
30,it1_S055,1,standalone,ro_16000,16000,config_130/vfpga_c130_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0030.bin,0c43675c00ea65879d581724b6474d7c4b4ebc766db8114bfd8820353b1abc7a,524288
31,it1_S057,1,standalone,ro_19000,19000,config_132/vfpga_c132_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0031.bin,10fdfb72fd0356c19285296e259d001db935046ce008b704ec893bb4149ecb62,524288
32,it1_S069,1,standalone,ro_14000,14000,config_144/vfpga_c144_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0032.bin,a1671071a691dc63d6d051c78048b76268bc1e284277e5860c889e2f3c015472,524288
33,it1_S074,1,standalone,ro_22000,22000,config_149/vfpga_c149_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0033.bin,9cca5bac17ee37351a0b33ad8621509d52ad749884641cfbec25b98600c99d81,524288
34,it2_S013,1,standalone,ro_21000,21000,config_088/vfpga_c088_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0034.bin,afcbd9a6b10f50fbed7fbe3df623a2ead1d13849a4d4bf51c8bee536c9fe9164,524288
35,it2_S015,1,standalone,ro_8000,8000,config_090/vfpga_c090_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0035.bin,527188fdf56663adcf9406e9e2413ed7d85379eb951fa42df6329956aa17585d,524288
36,it2_S020,1,standalone,ro_13000,13000,config_095/vfpga_c095_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0036.bin,96beb88ba20a8ad45869842d4b365817ff00650cfde74bc2f7c38351e385b756,524288
37,it2_S030,1,standalone,ro_8000,8000,config_105/vfpga_c105_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0037.bin,e83a017bf87caee6e95ad48edf4b244276811ae9809061efebbb272b41f19b31,524288
38,it2_S036,1,standalone,ro_14000,14000,config_111/vfpga_c111_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0038.bin,471275003f5e03424493f6525f3c4c7edf6d924884d32c639728a69efb074889,524288
39,it2_S042,1,standalone,ro_20000,20000,config_117/vfpga_c117_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0039.bin,e0463b9f5e4b59c96f35014a14a5da35c878fdb77592862498fd880543d83354,524288
40,it2_S045,1,standalone,ro_8000,8000,config_120/vfpga_c120_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0040.bin,8280f1b81d742117465dc3e1d9a45b3c623bcd3742230e7388c71d84d7c33a7c,524288
41,it2_S047,1,standalone,ro_10000,10000,config_122/vfpga_c122_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0041.bin,9ecaa5dd8a263b7b4cc492ec9f0b709c66dc74aa20993bea1beb82bfe4b7c7df,524288
42,it2_S049,1,standalone,ro_12000,12000,config_124/vfpga_c124_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0042.bin,816903ab805437131e9b780788044f336f909b7452a9f93b201a4fa2967efa7c,524288
43,it2_S050,1,standalone,ro_13000,13000,config_125/vfpga_c125_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0043.bin,9404ccdfe745f647690c507ce9eaa19ecfeade5903a195dfc1da117ebf22c1b5,524288
44,it2_S051,1,standalone,ro_14000,14000,config_126/vfpga_c126_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0044.bin,25f10b885888b1c819f9bc6802fe002796e645ab70cf972ee3e785ed74dee1e0,524288
45,it2_S064,1,standalone,ro_12000,12000,config_139/vfpga_c139_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0045.bin,f5b08efff329915ca6bfdfebb9e82da84c50ffc6e37070938f7e1e7a918f031c,524288
46,it2_S068,1,standalone,ro_16000,16000,config_143/vfpga_c143_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0046.bin,165595451095e078af7089a627872bd091352d1bc18f1fea0593a136c940729f,524288
47,it2_S071,1,standalone,ro_19000,19000,config_146/vfpga_c146_0.bin,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_pruned_qat/pruned_qat_w6_a6_s50_pruneend200_kfold5_db9a98479fa8/hls_sweeps/rf1_hls_578358bbe266/fold_0/u55c_deployment/prepared_inputs/sample_0047.bin,2e211fb4deeadbf33168c0a58ba753a80165280f00d18d8bddce0a88ad4f82fe,524288
